GeneID,GSM6287835,GSM6287836,GSM6287837,GSM6287838,GSM6287839,GSM6287840,GSM6287841,GSM6287842,GSM6287843,GSM6287844,GSM6287845
54496,358,581,681,316,801,411,1362,1970,1411,413,849
55512,26,21,54,41,36,37,224,270,100,31,93
105371321,3,0,1,0,9,0,1,0,5,3,0
146198,327,383,562,384,537,261,2090,2312,1410,466,1017
1001,0,0,3,0,0,0,10,8,0,2,8
999,311,191,578,430,754,533,4893,5702,2048,747,773
79613,98,95,298,156,230,113,590,974,642,177,432
3038,269,170,514,257,406,193,825,1106,1124,413,799
113455421,558,805,1156,643,1038,573,2572,3528,2877,1212,1846
54921,558,805,1156,643,1038,573,2572,3528,2877,1212,1846
84916,310,332,672,409,329,292,1621,2449,2251,1197,1230
6645,103,71,236,183,37,67,817,1277,770,241,426
27183,1217,2632,2045,1082,3032,1603,4565,7271,5481,2440,3488
64146,164,356,274,183,404,247,496,650,670,213,498
84342,239,243,431,264,386,219,1052,1543,1120,488,930
51388,164,300,692,377,456,283,1820,2101,1762,1048,1248
146456,5,21,14,3,0,7,57,44,56,32,67
7014,209,210,479,330,188,193,1791,2410,1235,479,908
80777,438,458,1720,810,719,632,2966,2952,3862,1731,2329
105371325,0,0,0,0,0,0,0,0,0,0,0
100302119,0,0,0,0,0,0,0,0,0,0,0
10725,301,190,547,250,100,204,2090,3703,1224,1032,1033
109617018,0,0,0,0,0,0,10,0,0,0,0
1728,882,1466,1667,600,1327,1109,2285,1451,2682,1415,2759
28987,206,315,622,342,498,331,1670,2819,1583,872,974
11060,636,1274,995,532,940,597,2305,3641,2261,879,1526
406932,0,0,0,0,0,0,0,0,0,0,0
348174,22,17,34,7,26,6,182,199,76,4,66
283970,188,251,360,181,221,219,915,1869,772,275,396
100422922,0,0,0,0,0,0,0,0,0,0,0
55066,1011,1291,1750,943,1457,978,5590,9195,3255,1241,2588
400541,7,0,5,1,0,0,37,114,1,2,10
283971,4,0,6,0,1,1,11,29,6,1,6
105371328,0,0,3,2,0,0,25,30,2,0,8
100506060,39,22,51,36,32,7,88,145,159,37,120
107984138,15,39,41,17,18,42,62,128,60,31,45
118460,253,569,542,217,592,374,645,1011,1394,555,722
16,1217,1462,4415,1961,2554,1675,11658,25440,9423,3558,6937
11269,550,1060,958,508,1087,689,1876,2918,2177,1053,1376
100506083,52,60,57,30,51,42,252,335,155,77,132
55308,434,457,1126,525,773,421,2101,3198,2518,1117,1617
6483,617,1517,1068,464,1321,1213,2618,4135,3197,1791,2234
197258,284,930,490,225,903,480,736,972,1049,456,725
25839,644,741,1404,739,1431,760,3330,5200,2389,1056,2281
23450,802,1014,2405,1173,1369,847,6028,7621,4337,1954,3418
100113402,0,0,0,0,0,0,0,0,0,0,0
692214,0,0,0,0,0,0,0,0,0,0,0
146433,1,0,4,0,10,0,8,8,21,7,14
92154,165,131,263,258,131,78,951,2777,641,186,333
55697,3608,8702,7293,3425,8471,5068,13898,24032,12321,6045,12751
100130894,62,126,115,32,61,60,335,644,188,106,219
7198,0,0,0,0,0,0,0,0,0,0,0
100188985,0,0,0,1,0,2,0,0,0,4,3
100189220,0,0,0,0,0,0,0,0,0,0,0
100189163,1,0,0,0,0,0,0,0,0,0,0
54768,16,80,30,15,12,34,22,15,71,39,9
55783,177,98,529,322,131,188,1973,3545,1305,486,1014
102723786,4,0,2,2,0,2,1,24,0,0,0
102725168,0,0,0,0,0,0,0,0,0,0,0
794,3,25,2,3,1,0,18,8,6,4,12
105371332,0,0,0,0,0,0,0,0,0,0,0
105371333,0,0,0,0,0,0,0,0,0,0,0
100189135,0,0,0,0,0,0,0,0,0,0,0
102723796,0,0,0,0,0,0,0,0,0,0,0
7571,130,125,279,168,147,82,936,1097,846,404,413
7567,41,0,73,29,48,31,353,335,285,86,142
105371335,0,0,0,0,0,4,0,0,0,0,0
10164,0,0,0,0,0,0,0,0,0,0,0
100132529,0,0,0,0,0,0,0,1,2,0,0
6898,0,0,0,0,1,0,2,0,2,0,0
105371334,0,0,0,0,0,0,0,0,0,0,0
91862,27,27,60,39,47,2,133,121,145,29,31
23035,101,124,220,97,116,85,775,1095,612,286,347
100379141,1,0,0,0,0,0,0,0,0,0,0
164,822,866,2424,1077,780,607,5605,5734,5895,2498,4012
692111,2,0,0,0,0,0,0,0,0,0,1
342371,220,239,615,350,141,197,2319,2833,1164,554,1037
55565,83,191,170,93,213,56,408,851,365,121,187
9798,1560,1764,4658,2756,2945,1571,10101,15659,10720,4214,7304
342372,18,6,40,13,31,7,42,38,106,20,31
1723,80,85,203,99,167,125,450,457,342,165,371
54957,243,424,443,188,443,273,899,835,1230,511,814
3240,7,1,1,0,0,0,4,20,9,0,1
3250,5,0,0,0,0,9,5,1,0,0,1
9785,556,804,1029,457,1097,677,2602,3896,2369,977,1815
83449,112,51,84,67,116,112,179,476,676,118,92
105371341,18,17,28,16,22,25,50,93,93,36,44
101927957,8,13,12,0,17,23,33,17,35,18,24
107984814,4,10,0,3,0,0,2,16,6,1,5
101927978,2,0,2,2,3,0,8,6,4,4,2
463,728,644,879,578,875,640,3172,4116,2368,750,1553
283902,0,0,1,0,0,0,5,0,0,0,0
100506172,0,0,0,0,0,0,0,0,0,0,0
100189125,0,0,0,0,0,0,0,0,0,0,0
102723876,0,0,0,0,0,0,0,0,0,0,0
105371342,0,0,0,0,0,0,0,0,0,0,0
107984856,0,23,0,0,0,0,0,0,0,0,0
101928035,0,0,0,0,0,0,1,0,0,0,0
5713,1797,3126,5676,2550,3316,2137,9905,10596,10769,4682,9852
283922,95,82,90,50,85,85,262,378,185,61,175
440348,157,201,178,120,308,206,274,544,539,202,201
105376772,3,0,2,3,0,0,22,27,6,0,9
497190,11,4,6,5,2,1,37,68,15,1,11
107984827,1,0,0,0,0,0,19,2,2,10,0
2734,1871,2813,3596,1863,3185,1927,11723,17101,6889,2743,5932
55159,172,233,406,257,244,131,1041,1384,1273,484,583
197259,481,483,891,648,1058,451,1609,2875,2931,993,1328
79152,4,0,3,1,9,12,12,18,38,20,9
105371343,0,0,0,0,0,0,0,0,0,0,0
79726,255,236,518,344,301,177,1503,2330,983,450,976
84937,149,391,246,121,325,188,391,742,469,201,312
197257,15,79,67,17,41,35,107,116,117,22,87
162239,74,113,116,47,120,59,494,665,369,169,230
440387,0,1,0,0,4,2,3,3,6,3,0
1504,0,0,0,0,0,17,3,6,3,3,0
100506281,3,0,0,0,0,0,0,0,0,0,0
9564,53,199,82,27,98,200,346,1181,369,239,168
105371344,0,12,0,0,0,0,0,0,0,0,0
105371345,0,0,2,0,0,0,4,0,0,0,0
10428,847,825,2170,1318,2334,928,4955,6034,3860,1582,3668
124491,213,115,616,380,121,210,2275,2562,1398,674,1345
4166,2,11,11,7,5,3,52,72,13,11,32
23563,0,9,0,3,0,2,10,30,8,0,9
79583,51,62,214,91,100,64,881,924,505,150,339
11345,1112,1909,3384,1830,2699,1783,5487,5420,8132,3839,5549
23536,272,512,596,251,445,301,1489,2036,1711,773,1025
3735,1735,3241,3713,1857,3339,1904,8315,10009,9195,4015,6706
54386,605,479,1923,950,715,527,4557,5978,4711,2330,3240
100033411,9,0,4,2,0,0,8,5,5,0,3
105371346,0,1,0,0,0,0,0,0,0,0,0
105371348,2,0,12,14,0,0,40,148,26,11,52
105371347,0,0,0,0,0,0,0,1,0,0,0
105371349,0,0,0,0,0,0,0,0,0,0,0
85445,0,1,5,2,0,0,4,34,1,0,7
101928203,0,0,0,0,0,0,0,0,0,0,0
105376774,0,0,0,0,0,0,0,0,0,0,0
100616172,0,0,0,0,0,0,0,0,0,0,0
22879,656,1648,1395,729,1343,861,2636,3068,3104,1207,2712
100130958,45,154,67,33,158,88,108,134,183,64,113
170692,0,1,0,0,0,2,0,0,0,0,0
105376775,0,0,0,0,0,0,0,0,0,0,0
105371350,0,0,0,0,0,0,0,0,0,0,0
283927,66,74,171,81,56,45,353,360,450,99,195
107984878,14,0,2,0,0,0,0,0,8,0,0
57687,0,1,6,0,0,0,22,5,13,0,0
105371351,0,0,0,0,0,0,0,0,0,0,0
10143,0,0,0,0,0,0,0,0,0,0,0
107984897,0,0,0,0,0,0,0,0,0,0,0
51741,48,18,165,118,84,36,459,738,245,118,295
102724047,4,16,3,0,0,0,0,0,9,0,3
105371354,3,0,1,3,6,0,4,1,8,0,7
112268165,6,0,0,0,0,18,0,0,0,0,0
107984806,0,0,0,0,0,0,10,9,0,1,12
4094,1811,969,7110,6374,2722,1515,20881,27999,18882,5079,10257
101928230,89,39,121,97,125,64,135,139,660,136,203
105371356,1,0,0,4,0,0,10,1,2,0,0
102467146,0,0,0,0,0,0,0,1,2,0,13
101928248,0,0,0,0,0,0,0,1,2,0,3
105371357,0,0,0,0,0,0,0,0,0,0,0
105371358,0,0,0,0,0,0,0,0,0,0,0
102724084,0,0,0,0,0,0,0,0,1,0,1
83657,2,0,1,0,0,0,14,2,1,0,4
105371360,0,0,0,0,0,0,0,0,0,0,0
101928276,0,0,0,0,0,0,0,0,0,0,0
124359,6,0,20,10,0,10,140,285,52,3,23
100996425,0,0,3,0,0,0,3,5,8,0,9
56942,305,355,788,472,756,480,1127,1274,1950,753,1276
55839,86,71,324,207,149,88,837,1073,722,261,605
107984858,17,18,21,13,31,15,37,48,35,17,42
23300,485,459,1314,711,695,474,3626,5736,3260,1345,2136
123775,9,12,30,15,9,16,152,95,36,25,65
105371361,0,0,0,0,0,4,0,0,0,0,0
2653,102,290,477,215,209,157,1714,1392,1080,514,978
114780,0,0,0,2,0,1,1,1,0,1,0
53630,0,0,0,0,1,0,0,0,0,0,0
8139,26,0,24,16,15,13,184,316,43,19,69
100616150,0,0,0,0,0,0,1,6,0,0,0
80790,1333,7538,1215,743,3843,3736,2395,4551,3833,1250,1961
102465840,5,0,0,0,0,0,0,0,0,0,0
102465251,0,0,0,0,0,0,0,0,0,0,0
105371362,3,47,4,0,5,0,5,4,21,0,0
100129617,2,0,3,3,12,0,1,16,15,5,7
5336,679,514,1931,1107,930,665,4490,7816,3752,1486,2593
93517,0,0,1,0,0,0,0,0,0,0,0
112268169,0,0,1,0,0,0,0,0,0,0,0
3294,0,0,0,0,5,0,0,4,0,0,0
105371363,0,15,0,0,0,0,5,0,0,0,9
10200,293,327,774,409,478,339,1163,1617,2958,2078,1489
101928392,0,0,0,0,0,0,0,0,0,0,0
1012,36,25,52,26,44,2,56,32,207,61,36
102465863,0,0,0,0,0,0,0,0,0,0,0
101928446,0,0,0,0,0,0,0,0,0,0,0
101928417,0,0,0,0,0,0,0,0,0,0,0
105371368,0,0,0,0,0,0,0,0,0,0,0
100422853,0,0,0,0,0,0,0,0,0,0,0
105371366,0,0,0,0,0,0,1,0,0,0,0
102724163,2,0,1,4,0,2,7,10,40,16,11
3281,1200,2033,3251,1678,2295,1599,6454,6765,7490,3267,5793
23417,183,133,363,241,245,228,865,1343,958,273,596
105371372,0,0,0,0,0,0,0,1,0,1,0
105371371,3,0,3,0,0,0,4,5,7,1,4
29948,493,3095,1002,450,929,799,1753,2163,1169,828,2395
54550,19,20,3,9,39,18,1,25,49,28,17
146167,0,0,0,0,0,0,3,0,1,0,0
8720,602,471,1663,947,830,408,4318,7188,3303,1449,2982
83693,716,2644,1094,614,2006,1351,2854,3681,2575,1220,2075
123872,135,644,241,120,442,418,344,475,761,522,480
9013,255,676,424,239,639,508,1083,1859,1244,580,865
161931,1,1,0,0,0,1,1,0,0,0,0
654780,0,0,0,0,0,0,0,0,0,0,0
93107,0,2,0,0,0,0,0,0,0,0,0
58189,6,12,0,0,3,0,0,1,0,0,1
9914,43,33,30,10,41,15,111,201,137,27,83
105371374,2,0,3,2,0,4,22,49,2,0,11
57707,150,235,386,240,295,141,2071,2544,876,454,892
23406,9235,14392,17468,8442,15693,8747,27522,35592,30374,12223,25236
105371376,47,16,17,15,20,3,45,50,67,3,52
79786,881,2727,1091,646,2254,1369,3659,4940,2726,1146,1980
9100,200,245,826,339,97,173,3075,3934,2028,844,1348
105371378,8,16,0,0,0,6,0,1,0,0,0
83716,0,39,3,0,2,0,9,19,32,31,0
101928474,0,0,0,0,0,0,0,0,0,0,0
105371379,0,0,0,0,0,0,0,0,0,0,0
55625,1304,1178,2822,1582,2276,1097,7231,10492,6214,2082,4405
9764,353,359,631,316,597,333,1589,2613,1477,520,1327
105371380,7,39,21,5,23,37,4,23,36,26,45
339145,0,0,0,0,0,0,0,0,1,0,0
105371381,0,0,0,0,0,0,0,0,0,0,2
400548,5,16,4,3,6,1,1,6,18,2,3
105371382,7,16,6,3,6,1,1,4,18,2,3
23199,99,77,298,157,143,37,1225,2877,530,189,526
113219463,0,0,0,0,0,0,0,0,0,0,0
197196,0,0,0,0,0,0,0,0,0,0,0
107984830,10,0,0,2,7,8,6,16,45,0,5
100847022,0,0,0,0,0,0,0,0,0,0,0
101928502,0,0,0,0,0,0,0,3,13,0,0
51659,46,16,105,119,73,44,81,119,124,18,42
404550,0,0,0,0,0,0,0,2,2,0,0
100302261,0,0,0,0,0,0,0,0,0,0,0
10328,421,787,918,417,1000,597,1241,1652,2037,809,1327
101928557,0,0,0,0,0,0,0,0,0,0,0
1327,11553,27570,13119,7274,35883,18934,20280,26433,33430,14124,22445
3394,993,2591,7157,3832,2925,3702,20874,31506,7619,4570,14485
102466732,9,0,0,2,0,1,8,18,3,1,1
107984811,0,0,0,0,0,0,0,0,0,0,0
105371388,0,0,0,0,0,0,0,0,0,0,0
105371389,0,0,0,0,0,0,0,0,0,0,0
105376778,0,0,0,0,0,0,0,0,0,0,0
100506542,0,0,0,0,0,0,0,0,0,0,0
101928582,0,0,0,0,0,0,0,0,0,0,0
101154687,0,0,0,0,0,0,0,0,0,0,0
146513,0,0,0,0,0,0,0,0,0,0,0
732275,0,0,0,0,0,0,0,0,0,0,0
400550,0,0,2,0,0,0,0,0,0,0,0
2294,2,0,2,4,9,8,30,25,11,3,0
64779,256,340,499,230,405,240,1189,1402,1086,387,783
146512,0,0,1,0,0,0,0,0,9,0,0
103752587,0,0,0,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,1,0,0,0,0,0
2300,2,0,0,0,0,0,0,0,1,0,0
101928614,0,0,0,0,0,0,0,0,0,0,0
102724344,0,0,0,0,0,0,0,0,0,0,0
105371392,0,0,0,0,0,0,0,0,0,0,0
107984819,0,0,0,0,0,0,0,0,0,0,0
105371393,0,0,0,0,0,0,0,0,0,0,0
440390,0,0,0,0,0,0,0,3,0,0,0
105371394,0,0,0,0,0,0,0,0,0,0,0
101928708,0,0,0,0,0,0,0,0,0,0,0
101928682,0,0,0,0,0,0,6,0,0,0,0
100506581,80,76,93,71,127,79,237,304,148,80,168
101928659,1,0,2,7,11,16,0,4,9,1,10
79791,207,285,461,217,442,255,1396,2190,1095,374,687
100189226,0,0,0,0,0,0,4,4,0,0,0
81631,1849,2019,5121,3055,3383,1701,11437,12901,12271,5436,9167
23174,256,130,560,264,144,120,2659,5967,699,339,861
101928737,0,0,5,0,0,0,0,1,0,0,0
57338,26,15,2,3,10,19,24,1,7,3,8
54758,300,701,430,192,620,302,694,926,910,356,666
100129215,7,4,11,2,6,3,4,6,32,8,9
105371399,0,0,1,0,0,0,0,2,4,0,0
102724467,0,0,0,0,0,0,0,3,4,0,0
8140,192,426,236,99,188,274,1123,3208,523,527,448
102465464,0,0,0,0,0,1,0,0,0,0,0
113218509,0,0,0,0,0,0,0,0,0,0,0
107987237,0,0,0,2,3,0,7,17,0,0,3
763,14,50,1,10,32,13,4,9,15,5,6
54971,346,499,341,166,680,368,1451,1710,898,441,656
105369246,1,0,0,0,0,0,0,3,0,0,0
400553,0,0,0,0,0,0,0,0,0,0,0
105371401,0,0,0,0,0,0,0,0,0,0,0
101928880,0,0,0,0,0,0,0,0,0,0,0
107984862,4,32,20,7,17,20,58,31,44,23,37
84627,89,134,140,61,63,36,439,528,179,44,178
112268182,130,177,117,94,149,106,142,140,187,43,189
161882,23,37,36,12,48,29,35,56,89,17,50
100847057,1,0,0,0,0,0,0,0,0,0,0
107984890,0,0,0,0,0,0,0,4,0,0,0
100128882,0,0,0,0,0,0,0,0,0,0,0
107984905,0,0,0,0,0,0,0,0,0,0,0
400555,5,0,9,5,27,0,7,11,17,12,20
124245,219,262,493,309,337,280,1468,2314,1419,645,850
27189,0,0,1,0,0,0,0,2,0,2,2
1535,6398,9348,8345,4232,12451,7144,12099,18519,21656,7753,15464
4597,1325,5223,2365,927,1356,1356,1694,2217,1983,967,2323
197187,140,349,292,106,191,110,503,705,403,139,342
333929,115,178,104,53,284,55,253,377,246,39,104
115992,553,516,859,586,1232,592,1735,3927,2182,392,1240
348180,103,140,117,55,180,162,174,328,360,113,236
9780,590,825,618,328,895,547,1374,3080,1622,608,993
100616167,1,2,4,0,4,0,4,1,5,0,4
100289580,21,7,4,2,1,5,8,27,10,1,2
339059,1,0,0,0,0,0,0,0,0,3,1
107984842,0,0,0,0,0,0,5,0,0,3,0
81620,33,40,72,99,19,13,45,237,71,12,13
353,2207,6072,2722,1264,5474,2866,3661,4537,5437,2200,5080
2588,519,941,1458,806,1216,948,3676,6292,3234,1316,2452
107987238,11,0,37,12,4,0,103,197,60,31,51
107983950,51,56,20,12,38,29,65,64,33,17,32
51693,1950,4731,2352,1208,5464,3049,3689,4842,6149,2456,3703
390748,4,11,6,2,27,3,2,5,11,2,2
863,16,27,20,18,66,9,64,97,64,25,15
101927793,0,0,0,0,0,1,1,2,0,0,0
102724632,3,0,0,0,0,0,0,0,0,0,0
105371409,0,0,0,0,0,2,0,0,0,0,0
107984871,2,0,1,3,3,0,1,1,5,0,4
100129697,0,0,0,0,14,0,0,1,0,0,0
105371411,0,0,0,0,0,0,0,0,0,0,0
105371412,0,0,0,0,0,0,0,0,0,0,0
197322,437,663,796,416,1137,496,1503,2387,1501,524,1180
283860,0,0,0,1,0,0,0,1,0,4,0
400558,0,0,3,0,0,0,0,0,0,0,0
1013,0,1,0,1,3,1,1,0,0,0,0
146429,0,8,3,1,1,1,9,18,0,1,9
197320,96,132,114,84,230,136,594,864,469,146,287
105371413,0,0,0,0,0,0,3,1,5,0,0
29123,366,307,469,315,302,244,1661,4138,973,332,952
105371414,82,198,50,26,147,113,63,75,108,33,98
100287036,4,0,6,7,26,9,4,8,18,2,15
101927817,19,0,0,0,0,1,3,1,6,4,0
101930112,50,142,63,33,123,34,166,107,182,18,75
101927863,15,13,27,10,34,9,22,25,20,17,52
6687,1268,2333,2198,942,2737,1458,4519,5294,4309,1686,3370
6137,25689,85805,21531,12945,100866,58702,38451,39320,66262,25850,40619
606500,9,12,13,13,59,1,33,36,90,45,37
27132,3,14,3,0,45,17,2,27,13,6,4
1800,14,0,4,10,15,0,4,15,8,7,28
5119,1039,3242,1672,882,2588,1475,2896,3900,3898,1803,2622
124045,49,160,132,93,207,128,328,360,418,122,232
105371416,0,0,4,2,0,0,4,13,0,9,6
8558,543,1190,733,349,1521,912,978,1832,1645,631,1082
124044,206,683,168,65,331,335,360,600,373,206,295
9605,453,829,548,273,634,464,675,1590,1099,476,790
100128881,27,32,47,7,9,9,121,272,85,25,60
92822,271,396,327,180,353,325,572,948,855,454,496
2175,199,238,234,131,266,239,415,677,615,299,360
84501,100,59,203,104,162,77,828,1382,294,110,265
107984817,19,0,3,1,10,0,3,18,23,0,4
105371419,6,0,3,4,21,4,14,17,20,0,0
112268179,19,39,15,10,59,29,89,130,44,12,34
22980,2251,4432,3119,1604,5380,3137,6054,9577,8070,3057,4917
4157,81,186,87,24,119,63,107,241,262,62,94
10381,73,79,104,44,97,78,110,256,343,158,175
54849,1277,1402,1813,936,2682,1373,3856,5883,5275,1753,2738
109623464,0,0,2,0,35,11,19,9,2,3,0
92806,236,476,605,256,752,307,1142,1152,1520,497,812
172,273,551,406,199,559,357,923,1226,1344,626,875
79007,27,16,18,9,63,20,18,90,92,32,20
2622,76,46,135,71,158,57,380,488,349,110,212
750,5,0,0,0,0,0,0,0,2,0,0
100130015,28,24,39,23,61,58,117,187,101,45,58
11105,0,0,0,0,1,0,0,0,0,1,0
105376786,1,0,13,19,2,1,30,37,7,11,39
100996541,5,12,3,2,6,4,6,27,2,3,7
105376781,39,48,10,5,12,20,108,181,36,13,29
101927999,45,42,56,30,13,18,420,837,100,59,127
105371423,36,3,64,59,13,29,281,269,96,55,160
107987240,0,5,1,0,0,0,1,2,5,1,6
102723655,0,0,2,3,3,2,10,16,14,4,7
102723930,4,6,3,0,15,19,3,9,15,2,5
105379545,0,0,0,0,0,0,0,0,0,0,0
107987382,0,0,0,0,0,0,0,0,0,0,0
105379535,0,0,0,0,0,0,0,0,1,0,0
105379533,0,0,0,0,0,0,0,0,1,0,0
102723713,0,0,1,1,8,1,3,1,1,0,0
105379537,0,0,0,0,0,0,0,0,0,0,0
112268315,0,0,0,0,0,0,0,0,0,0,0
102723753,24,18,4,2,0,10,18,30,33,5,18
107987384,0,0,0,0,0,0,0,0,0,0,0
653562,16,3,3,2,13,13,0,10,6,5,2
105379539,0,0,0,0,0,0,0,0,0,0,0
105379540,0,0,0,0,0,0,0,0,0,0,0
112268316,0,0,0,0,0,0,0,0,0,0,0
102724014,0,0,0,0,0,0,0,0,0,0,0
102723841,0,0,0,0,0,0,5,1,0,0,0
105379544,0,0,0,0,0,0,0,0,0,0,0
102723869,0,0,0,0,0,0,0,0,0,0,0
102724052,0,0,0,0,0,0,0,0,0,0,0
105379547,0,0,5,0,0,0,0,1,0,0,0
107987386,4,0,6,1,0,0,2,18,12,0,7
102723890,0,0,0,0,0,0,0,1,0,0,0
105377826,13,15,7,3,8,10,36,115,23,10,28
101929823,6,16,2,2,0,6,25,43,15,9,10
101929828,4,0,1,3,0,1,3,3,6,3,1
653486,0,0,0,0,1,0,0,0,0,0,0
8447,0,0,0,0,1,1,0,1,0,0,0
100506371,0,0,0,0,0,0,0,0,0,0,0
9501,75,59,47,18,142,40,60,30,239,61,40
100506388,3,0,16,8,69,27,23,2,73,12,24
105371425,0,0,0,0,0,0,0,0,0,0,0
105371430,3,0,11,3,5,1,25,31,21,4,19
400566,19,22,60,29,53,39,119,112,187,56,91
359845,53,137,57,62,259,87,159,256,501,301,95
55275,673,992,1036,645,1408,911,2415,3030,2616,969,1796
79850,112,117,201,129,283,136,411,771,681,374,450
50628,174,310,319,170,482,302,853,1360,946,457,589
100131454,8,0,27,1,0,1,25,24,24,14,4
51031,637,530,1971,959,1328,680,4764,5764,5086,1969,2810
55178,250,334,308,173,356,276,730,1110,886,326,512
64359,248,768,591,317,568,410,1654,2161,890,571,906
101927727,20,1,17,3,27,21,11,10,97,33,13
29928,574,898,920,463,1485,825,1709,2278,2078,904,1595
29,2213,1927,5894,3206,4201,2404,21396,48082,8464,3133,10303
112268190,20,8,39,27,17,0,228,623,78,39,53
105371481,27,14,42,13,6,4,253,828,46,26,64
100422835,0,18,0,0,0,0,0,3,0,0,0
105379599,16,0,0,0,15,16,25,17,0,4,16
105371480,160,239,238,135,427,229,676,583,571,339,411
105371479,32,10,4,4,9,55,9,25,24,0,28
107984980,1,0,0,0,0,0,0,3,0,0,11
727857,0,0,0,0,0,0,0,0,0,0,0
286753,0,0,0,0,0,0,0,1,0,0,0
7531,3592,5151,8726,4014,7580,4572,15024,18328,22760,9805,14404
1398,1887,13387,2082,1084,5329,4147,5116,6686,4417,2103,3703
4641,1102,1906,1971,909,2071,1457,4446,6843,3793,1883,2934
105371483,39,149,47,43,130,125,107,131,85,33,95
51763,364,604,885,470,1066,482,2271,3475,1627,625,1456
100306951,93,201,136,82,187,138,160,154,388,130,188
5306,1335,1566,3020,1341,2110,1402,4617,6517,6922,2970,4835
124935,1866,5801,2942,1072,3169,2759,8642,13770,8118,4477,5466
8578,234,642,533,408,292,371,1801,3461,1007,714,1064
83547,761,1530,1018,600,2167,1083,1805,3253,2375,840,1511
10594,2828,2844,4718,2595,5001,2416,10200,16375,10572,4415,7433
727910,60,42,136,123,212,101,266,687,263,139,215
84981,212,448,1029,500,185,395,1012,964,2667,1755,1984
407004,0,8,10,2,0,5,6,9,17,3,14
124997,1465,2219,2703,1432,2681,1326,5838,12565,4467,1054,3911
5345,153,186,445,301,406,162,1413,2547,977,201,978
5176,7834,6452,12505,5854,16518,7751,35273,30755,49570,20959,22487
114826,229,177,451,258,282,277,877,1285,1476,424,626
6117,678,695,1892,912,1019,581,3283,3797,4866,2062,2342
146760,48,22,54,27,47,44,81,152,170,14,59
105371486,11,0,1,0,6,0,4,5,0,0,0
105371485,0,0,0,0,0,0,6,10,11,0,0
1801,326,659,750,462,757,496,1636,3070,1533,541,1366
124641,286,590,617,386,702,440,991,1643,1303,475,1069
406921,0,0,0,0,0,0,0,0,0,0,0
406994,0,0,0,0,0,0,0,0,0,0,0
3090,149,339,266,151,316,141,646,932,583,179,358
23293,258,388,346,204,367,241,1176,2013,772,287,514
107984988,3,0,0,0,0,0,1,4,0,0,0
101927839,8,0,0,0,0,0,0,0,0,0,0
63826,215,369,512,206,374,220,1033,1424,1440,548,785
55720,298,364,786,335,463,372,1714,2295,2248,1010,1393
692208,0,0,2,0,0,0,0,1,0,0,0
692207,0,0,0,0,0,0,0,2,0,0,0
9905,571,1054,723,461,1212,774,1882,3412,2161,971,1071
101927864,72,59,59,34,41,37,296,353,111,64,162
4335,225,192,452,282,230,134,2272,4463,677,170,779
284009,18,0,4,2,22,19,31,25,48,4,32
79066,588,1937,976,512,1965,1026,2721,3475,2049,970,1748
5048,1331,1739,3799,1889,2023,1409,8334,11160,7549,3065,6022
105371490,79,335,47,26,195,127,49,63,98,36,94
23277,595,1335,1103,555,860,919,2557,4502,2033,827,2046
102465465,0,0,0,0,0,0,0,1,0,0,0
105371592,7,0,18,5,16,0,62,38,38,5,28
101928991,0,0,0,0,0,0,2,2,0,1,0
100302208,0,0,0,0,0,0,0,0,0,0,0
23108,292,91,397,170,259,251,1057,1554,795,245,427
101927911,4,0,0,0,0,2,4,7,24,2,0
8386,0,0,1,0,0,1,0,0,0,0,0
4991,0,0,0,0,0,0,0,0,0,0,0
8389,0,0,0,0,0,0,0,0,0,0,0
8390,0,0,0,0,0,0,0,0,0,0,0
100288728,0,0,0,0,0,0,0,0,0,0,0
26189,0,0,0,0,0,0,0,0,0,0,0
8383,0,0,0,0,1,0,0,0,0,0,0
653166,0,0,0,0,0,0,0,0,0,0,0
4995,0,0,0,0,0,0,0,0,0,0,0
4994,0,0,0,0,0,0,0,0,0,0,0
390756,0,0,0,0,0,0,0,0,0,0,0
8387,0,0,0,0,0,0,1,0,0,0,0
8392,0,0,0,0,0,0,0,0,0,0,0
8388,0,0,0,0,0,0,0,0,1,0,0
84690,0,0,0,0,0,0,0,0,0,0,0
443,0,0,0,0,0,0,0,0,0,0,0
162514,0,0,0,0,0,1,0,0,0,0,0
7442,93,34,180,82,147,27,446,435,491,159,271
23729,238,178,276,116,329,203,284,496,915,280,298
1497,872,1590,1912,1017,1694,939,3331,5116,3099,1255,3197
105371493,12,29,10,8,20,9,14,13,33,24,5
105371492,15,24,43,16,48,0,119,241,94,32,76
100533970,421,747,778,425,1029,576,910,1590,2397,919,1170
30851,256,443,497,265,555,310,638,1264,1818,662,752
83460,156,305,297,164,466,266,305,393,622,269,435
5026,0,0,0,0,0,1,3,11,7,0,0
3682,327,453,727,386,689,311,1160,1780,1386,536,1057
83903,0,0,11,18,3,1,18,47,9,7,5
55421,281,384,629,343,434,472,1722,2433,1997,835,965
84254,160,215,189,129,213,121,845,1450,357,49,247
5023,210,274,101,80,693,271,156,170,883,253,118
489,6,14,12,7,49,23,33,131,48,26,10
105371496,0,0,0,0,0,0,0,0,0,0,0
23140,1031,1233,910,519,1278,1034,2903,4101,3306,1429,1785
124936,275,377,504,367,408,356,1158,1329,1169,414,992
