"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNS2",1224.79064981058,10.2583194589584,0.299164742686918,34.289867739174,1.38423840993745e-210,3.53766803993655e-210
"KLF10",1224.51240922989,10.2579916789345,0.261032156351397,39.2978084474979,7.97232393370977e-276,2.22295780850987e-275
"PDCD7",1223.48894839612,10.2567853544765,0.116948731746386,87.7032627999706,0,0
"DDX28",1223.44004646707,10.2567276898931,0.127010400965897,80.7550217296543,0,0
"NOXA1",1223.43919753366,10.2567266888204,0.256879179688146,39.9282133385516,1.17041693355499e-284,3.30333242324702e-284
"TNFRSF4",1223.22234184067,10.256470947167,0.409947224754531,25.0190032468409,3.43337138286069e-113,7.65403945314621e-113
"ZNRD2",1223.17578466023,10.2564160355706,0.267324551294208,38.3669063911855,5.10838333950706e-263,1.39759833126017e-262
"LSR",1222.83505675331,10.2560141023849,0.267789851618766,38.298740749092,4.32073553559103e-262,1.18058358402429e-261
"CMC2",1222.81293311484,10.2559880007843,0.159948848846404,64.120423965245,0,0
"DDA1",1222.32823359378,10.2554160308596,0.193845614213149,52.9050712469716,0,0
"MOAP1",1222.27283527692,10.2553506436044,0.16554872907718,61.9476253352767,0,0
"STK24",1221.86542434661,10.2548696808504,0.439709812643249,23.3219031870243,1.20085370070709e-98,2.61679181424631e-98
"EFL1",1221.84083085135,10.2548406422427,0.154563147143153,66.3472556801971,0,0
"SPIDR",1221.7428720775,10.2547249722641,0.18930140856483,54.1714139900454,0,0
"NMT2",1221.40660074849,10.2543278316166,0.117950583439449,86.9374913849473,0,0
"SIRT6",1221.03284146827,10.2538862889073,0.24090178676044,42.5645920970445,0,0
"ZNF512",1220.85610018577,10.2536774474913,0.121467063385232,84.4152905464735,0,0
"FRMD8",1220.26756846022,10.2529818073406,0.0954015514299767,107.471856103579,0,0
"GPKOW",1219.7043739008,10.2523158013114,0.113994564901449,89.9368826064185,0,0
"SENP3",1219.49524283276,10.2520684149528,0.285926049336077,35.8556642137301,5.30915312569088e-230,1.39480352348353e-229
"KRCC1",1219.37358267406,10.2519244805961,0.34014419199908,30.1399368907167,3.24680262949298e-163,7.79600193640145e-163
"CSTA",1218.8890873053,10.2513511386968,0.180864490427579,56.6797336196939,0,0
"CWC27",1217.99138928874,10.2502882186663,0.159229032076741,64.3744930492709,0,0
"TBC1D23",1217.55140750351,10.2497669717826,0.175438558050531,58.4236845404894,0,0
"CD27-AS1",1217.44179723083,10.2496370870694,0.110936385312802,92.3920232137461,0,0
"FOXK1",1217.33787240935,10.2495139286362,0.14871341149456,68.9212480947703,0,0
"STX2",1216.81632878485,10.2488957028789,0.113010126272564,90.690065049216,0,0
"FEN1",1216.70981830087,10.2487694152306,0.209692808803806,48.8751592088196,0,0
"GCDH",1216.50971933254,10.2485321314299,0.144510399744528,70.918993716353,0,0
"MARCHF8",1215.98310794643,10.2479074721186,0.238961170026077,42.8852414432031,0,0
"TMEM184C",1215.8732059512,10.2477770737372,0.229400233070089,44.6720429904975,0,0
"TENT4A",1215.73294911496,10.2476106423092,0.115878943726951,88.4337595142044,0,0
"TTC23",1215.69380619876,10.2475641911537,0.140222148827282,73.0809239257639,0,0
"B4GALT4",1215.67045273304,10.2475364767304,0.101067893463233,101.392599821607,0,0
"AKAP8",1214.98609366002,10.2467240859643,0.143096504350905,71.6070887436704,0,0
"GABRE",1214.75092322179,10.2464448135791,0.148674193735204,68.9187851378467,0,0
"AMBRA1",1214.43112836724,10.2460649602428,0.100510809016743,101.939931241982,0,0
"ETFDH",1213.92669968936,10.2454655948987,0.113537503215601,90.2386022655717,0,0
"CASP6",1213.77284333388,10.245282732236,0.177491454231031,57.7226817855708,0,0
"ZNF189",1213.27367375025,10.2446892953258,0.244730718587816,41.8610681750185,0,0
"TRAPPC8",1212.97365260221,10.2443324982096,0.260919781289762,39.2623834328331,2.97035160380867e-275,8.27420258510871e-275
"DUSP18",1212.69752546885,10.2440040388114,0.454187462255985,22.5545724840765,2.19077151647359e-92,4.73099581175002e-92
"PCIF1",1212.2007074962,10.2434128743447,0.128783736696022,79.5396463648429,0,0
"CAPN5",1211.87603440268,10.2430264144141,0.426117777642978,24.0380170737588,1.24081331266879e-104,2.72933890191392e-104
"C12orf57",1211.66396404156,10.2427739301478,0.342166710381458,29.935039322583,5.27173959881095e-161,1.26188579205244e-160
"RPAP3",1211.65935653852,10.2427684441099,0.162882936530241,62.8842324573897,0,0
"VEZF1",1211.61442301559,10.2427149418014,0.123915869318018,82.6586215161392,0,0
"VCPIP1",1211.48449576702,10.2425602263699,0.232583581588685,44.038191158667,0,0
"PSD4",1211.40009966936,10.2424597198647,0.178943919884641,57.2383779592379,0,0
"EIF2S2P4",1210.71441451756,10.2416428843363,0.245241050363254,41.7615357182911,0,0
"RNF41",1210.64869820145,10.2415645742283,0.144375708474901,70.9368957036756,0,0
"GEN1",1209.00535452683,10.2396049187712,0.17255883172063,59.3397904741786,0,0
"MVK",1208.99824990415,10.239596440865,0.263612162992971,38.8434142211336,1.95214189303702e-269,5.39126686866082e-269
"EAF1",1208.9844800417,10.2395800092238,0.176181185292027,58.1195999575739,0,0
"TBC1D10A",1208.62995311053,10.2391568861302,0.244564057786256,41.8669733353826,0,0
"TIPARP",1207.86995752854,10.2382494233253,0.324334847072794,31.5669115290207,9.33032919213761e-179,2.28473675772837e-178
"ZNF320",1207.48209943272,10.2377860863516,0.10630719066078,96.3037967866149,0,0
"DHCR7",1207.46781298068,10.2377690168519,0.282062447221213,36.2961078928125,1.47913476436991e-235,3.90731064065832e-235
"SUOX",1206.32535875911,10.2364033545555,0.146690579909578,69.7822815948053,0,0
"INIP",1205.70373517601,10.235659737256,0.167724526446734,61.0266128281882,0,0
"TIFAB",1205.4591926809,10.2353670981796,0.262817745528131,38.944733650354,8.31582706494921e-271,2.30059163540312e-270
"ZSWIM8",1205.28659240246,10.2351605151647,0.117304504912456,87.2529194237103,0,0
"CENPT",1204.7825073126,10.2345570129083,0.107021784137423,95.6305961015045,0,0
"NDUFV2P1",1204.7187185168,10.234480625498,0.251420023224577,40.7067046380636,1.24449747336332e-295,3.56178451501666e-295
"TNKS",1203.97094066836,10.2335848559461,0.208694681304142,49.0361555550721,0,0
"FNDC10",1203.60615814462,10.2331476778866,0.351235678309726,29.1347044444125,1.32863240653159e-152,3.14453710350027e-152
"SLC25A45",1203.6044425847,10.2331456215399,0.174791881175555,58.5447421969338,0,0
"ATP9B",1203.60414967371,10.2331452704435,0.153690423818174,66.5828424193168,0,0
"BTG3",1202.77212644174,10.232147624439,0.210600659364364,48.5855441066603,0,0
"ENTPD3-AS1",1202.70839059298,10.2320711728591,0.196319110312976,52.1195881366157,0,0
"LZTS2",1202.21329151991,10.2314771601785,0.142475090340646,71.8123928591019,0,0
"ING5",1201.03064873208,10.2300572518668,0.146421023538881,69.8674070472559,0,0
"TTC14",1201.02420791295,10.2300495150428,0.207774488268409,49.2363119278985,0,0
"ORMDL2",1200.39401912852,10.229292320611,0.21320652563866,47.9783266012575,0,0
"BTBD7",1200.37599623736,10.2292706596143,0.0960003878982891,106.554472159551,0,0
"BDH1",1200.31731383517,10.2292001293135,0.148876859012786,68.7091344964162,0,0
"APOBEC3G",1200.30167872815,10.2291813369175,0.0852086473899006,120.048629455535,0,0
"TCF3",1200.20639494751,10.2290668066317,0.109224527529742,93.6517377367121,0,0
"CYB561",1199.93228134869,10.2287372737299,0.167906121220109,60.919382803924,0,0
"TFDP2",1199.57311257302,10.2283053755423,0.126859758756448,80.6268707729389,0,0
"CDC14B",1199.22098943214,10.2278818241318,0.258870795320062,39.5096009632381,1.32675170567183e-278,3.71367913920152e-278
"ILF3-DT",1199.02509435085,10.2276461378401,0.33339892805917,30.6769016846538,6.51587802101834e-169,1.57734570468859e-168
"FKBP9",1198.66238706658,10.2272096539294,0.118836625596651,86.0610910363785,0,0
"RNF113A",1198.53691042925,10.2270586239147,0.0900333730440525,113.591863529435,0,0
"AKAP1",1198.14416651769,10.2265857952984,0.119746310865583,85.4020948234299,0,0
"OCRL",1197.82325519394,10.2261993316313,0.169149339224869,60.4566318644405,0,0
"ZNF524",1197.78986811912,10.2261591186546,0.3037607220281,33.6651791264462,6.22243595970924e-203,1.57381933863181e-202
"NAPRT",1197.56647734276,10.2258900273632,0.171741346539661,59.5423887922163,0,0
"TCERG1",1197.54493373381,10.2258640737832,0.181481226705621,56.3466770608208,0,0
"CPT2",1197.08671613969,10.225311948567,0.089939016246601,113.691614332656,0,0
"RNASEL",1197.07163214791,10.2252937696524,0.166703127343012,61.3383439928667,0,0
"KIF21B",1197.01345807694,10.2252236573209,0.194032524733832,52.6985033635341,0,0
"BUD13",1196.87397939902,10.2250555414822,0.155337257086761,65.8248750701908,0,0
"RUBCNL",1196.00293305244,10.2240052122374,0.121983671952234,83.8145388527158,0,0
"RNF34",1194.03940641929,10.2216347347552,0.143134900382774,71.4125954426233,0,0
"PAPSS2",1193.7835065539,10.2213255112645,0.162550983609597,62.8807361499168,0,0
"ZBTB17",1193.16018923427,10.2205720315507,0.151538595704696,67.445339479505,0,0
"ODR4",1192.29731638419,10.219528321962,0.182560454051008,55.9788721773592,0,0
"TRMT10C",1192.27042908595,10.2194957876195,0.139983642476471,73.0049283389472,0,0
"TGIF2",1192.08116310198,10.2192667500079,0.156031696696848,65.4948126973376,0,0
"SKIL",1191.36602222256,10.218401003758,0.216727530984816,47.1486061661169,0,0
"CAPN7",1191.3537966181,10.21838619898,0.198982380201043,51.3532212684151,0,0
"SLC4A2",1191.2241666598,10.2182292123034,0.17501063540365,58.3863328576329,0,0
"INTS5",1191.19866230778,10.218198323578,0.186569114703713,54.7689704150946,0,0
"INTS4",1191.06582171861,10.2180374275392,0.102102769148215,100.076006877996,0,0
"RNF44",1190.99904870425,10.2179565455298,0.345999944810894,29.5316710270413,1.12274502668745e-156,2.67141314567158e-156
"EXOC8",1190.98077978018,10.2179344156311,0.169752290082904,60.1932051145866,0,0
"RRNAD1",1190.81358694404,10.2177318723055,0.0919676382993558,111.101383717679,0,0
"YJU2",1189.91146231165,10.2166385156441,0.185627855203052,55.0382834756588,0,0
"ZBTB37",1189.46035338394,10.2160914698933,0.257708568391231,39.6420326016639,2.17784565421689e-280,6.11545979602033e-280
"CD300E",1189.32376024173,10.215925786721,0.415189782218366,24.6054364154559,1.83987066558984e-109,4.07983866358187e-109
"CYTIP",1189.16890214331,10.215737925716,0.193610693674322,52.7643268656441,0,0
"MRPS22",1188.05900817885,10.2143907779496,0.194862412796178,52.4184763566161,0,0
"FUT11",1188.0023161819,10.2143219335456,0.075955667600839,134.477416316367,0,0
"FGD6",1187.95981766876,10.2142703229637,0.186101062296101,54.8856099849234,0,0
"WAC-AS1",1187.82359459873,10.2141048799803,0.13861888020883,73.6848029979227,0,0
"ERGIC2",1186.25283102394,10.2121958149427,0.221102864556754,46.1875328273794,0,0
"MED16",1185.96045784305,10.2118401931761,0.207515156781942,49.2100931398795,0,0
"GAL3ST4",1185.54390695448,10.211333379091,0.448653577407618,22.7599508692063,5.68344109430455e-94,1.23016364259069e-93
"NR1D2",1185.14089921988,10.2108428733399,0.212767715549998,47.9905649545806,0,0
"MELTF",1184.26666974458,10.2097782641082,0.367894126149298,27.7519469282444,1.31137821317098e-138,3.03898736971936e-138
"ACOT11",1183.29406293811,10.2085929301262,0.248031980685151,41.158373617493,5.22351379808293e-302,1.50941045854685e-301
"PGGT1B",1183.24900819944,10.2085379974704,0.114326409277051,89.2929119529298,0,0
"UEVLD",1183.08465393585,10.2083375920202,0.155655371661209,65.582944443698,0,0
"HAGHL",1182.8096932994,10.2080022563795,0.226397198137011,45.088907196642,0,0
"RPRD2",1182.77341622175,10.2079580078728,0.21174224512834,48.2093594581731,0,0
"ZXDC",1182.43833173032,10.2075492286269,0.152800178057515,66.8032548023912,0,0
"TTC27",1181.87241846001,10.206858591591,0.0914608828742078,111.598076367021,0,0
"GATD3A",1180.62059490126,10.2053296983422,0.337929640185105,30.1995696286128,1.08048216975172e-163,2.59535977581359e-163
"TCTA",1180.5462580238,10.2052388572867,0.218340232710883,46.7400750222707,0,0
"PHF12",1180.53647187411,10.2052268980026,0.101028912583812,101.012934188879,0,0
"PLCL1",1179.28873385344,10.2037012717671,0.309294573890612,32.9902369233798,7.02348295928635e-195,1.75704431177272e-194
"EHMT2",1179.06849134218,10.2034318106555,0.196871640986742,51.8278394974246,0,0
"MAGEF1",1178.68419506664,10.202961513377,0.181724075476907,56.1453483067718,0,0
"SP140L",1178.53462378857,10.202778428345,0.169213555615638,60.2952783021727,0,0
"LANCL2",1177.56698616485,10.2015934148688,0.139791868509551,72.9770159283035,0,0
"CASK",1177.01677656938,10.2009191685907,0.133850549487486,76.211261049357,0,0
"ACAD8",1176.45942598107,10.2002358500647,0.196044573998195,52.0301870234807,0,0
"GOLGA1",1176.16169013224,10.1998706896638,0.142418258542488,71.6191223937829,0,0
"GPATCH8",1176.01864458116,10.1996952174822,0.1602803169287,63.6366049988505,0,0
"PLCB3",1175.92672000239,10.1995824434901,0.198150442828007,51.4739321190582,0,0
"SLC35B2",1174.74251542778,10.198128860667,0.127550201066711,79.9538438620981,0,0
"VNN2",1174.63169037236,10.197992750585,0.188493704374996,54.1025642442505,0,0
"IFT52",1174.61176141146,10.1979682734172,0.172764708050386,59.0280757482192,0,0
"KIFAP3",1174.59503433908,10.1979477285555,0.138696514849859,73.5270654752567,0,0
"BANP",1174.06597067816,10.197297760313,0.175760401797252,58.0181750612746,0,0
"C16orf70",1173.94261448744,10.1971461719705,0.204418781572099,49.8836070421149,0,0
"NUP58",1173.69779986076,10.1968452801925,0.14432685584848,70.651059501342,0,0
"CSNK1G2",1173.36374351765,10.1964346037583,0.11062750849979,92.1690702613775,0,0
"SOS2",1173.28523382625,10.1963380698978,0.0935496093149837,108.993913973136,0,0
"PPP1R3E",1173.00102337272,10.1959885566936,0.142306322755312,71.6481766887126,0,0
"GNG7",1172.98156814234,10.1959646281576,0.326450842386898,31.2327716896308,6.90974586279697e-175,1.68535555055015e-174
"IMP3",1172.70961655706,10.195630105687,0.170118902893373,59.9323763102174,0,0
"CHEK2",1172.30745010202,10.1951352661703,0.118756477715952,85.8490876645526,0,0
"AP3S2",1172.21348444976,10.1950196231162,0.151482782781823,67.3015073785636,0,0
"MON2",1172.12671227478,10.1949128248053,0.174839026083094,58.310281481207,0,0
"HNRNPA1P7",1171.96122381458,10.1947091213712,0.315924050172182,32.2694936197954,1.58931504163816e-186,3.93341563980693e-186
"SLC26A6",1171.63448712133,10.1943068494197,0.142311339709759,71.6338337493749,0,0
"YPEL2",1171.49927813432,10.1941403498897,0.360711810170877,28.2611771016328,1.30921887299006e-143,3.05316462849029e-143
"TBKBP1",1170.62041523676,10.1930576287914,0.159551789498356,63.8855738368036,0,0
"HSD17B7",1170.6107378772,10.1930457021786,0.212517904624001,47.9632326519159,0,0
"TAP2",1169.91494906294,10.1921879366715,0.0961775171860507,105.972666324451,0,0
"HEXD",1169.89367246313,10.1921616989316,0.172467310468948,59.0961943525329,0,0
"LRRC3",1169.81615975547,10.1920661082755,0.178125705551962,57.2183901065436,0,0
"SMC3",1169.74339852007,10.191976371493,0.242932834780308,41.9538856520156,0,0
"INSIG2",1169.66254964024,10.1918766536325,0.243137444564028,41.9181696669868,0,0
"CENPBD1",1169.53100354723,10.1917143918171,0.140274712344212,72.6553932743651,0,0
"MICA",1169.38969076607,10.1915400624785,0.0898982632012748,113.367485639411,0,0
"GON4L",1169.3559454379,10.1914984297188,0.114503237368789,89.0062033520875,0,0
"CLASP2",1169.14952545017,10.1912437362001,0.151776118776013,67.1465565095919,0,0
"KCTD5",1168.84318902963,10.1908656768207,0.193964141042714,52.5399469305852,0,0
"SMCHD1",1168.54979341728,10.1905034951933,0.2208781253247,46.1363182986673,0,0
"DDX60L",1168.35813198403,10.1902668500119,0.181604814551226,56.1123165990598,0,0
"DSTYK",1168.112936818,10.1899640498993,0.143161832981885,71.1779378459673,0,0
"XRCC1",1168.09461984919,10.1899414270806,0.101791902824638,100.105618858852,0,0
"RAD54L2",1168.01859341678,10.1898475249902,0.144183245380036,70.6728961338883,0,0
"RELCH",1167.49090026243,10.1891955898883,0.131789799605353,77.3139925881974,0,0
"EXOSC6",1166.58301175031,10.1880732549756,0.184292493203282,55.2820848960881,0,0
"LEO1",1166.00407276266,10.1873571124323,0.173050452520828,58.8692890658933,0,0
"TENT5A",1165.90801360064,10.1872382536832,0.200621188064229,50.7784763512702,0,0
"SDHA",1165.74127051911,10.1870319109722,0.278068661747967,36.6349514070931,1.12962245404679e-239,2.99897264007499e-239
"POLR2M",1165.40556379858,10.1866163880912,0.0848291547158626,120.083907734452,0,0
"FRAT2",1165.3705690477,10.1865730662528,0.221811545460323,45.9244492666633,0,0
"ARHGEF12",1165.18309128114,10.1863409555322,0.200600183984946,50.7793201041961,0,0
"CDK7",1164.73903734379,10.1857910363626,0.117600118911377,86.6137817771992,0,0
"CTTNBP2NL",1164.48118802102,10.1854716179266,0.15969592751224,63.7804092853022,0,0
"CCDC43",1163.44051024973,10.1841817285279,0.181662673366279,56.060948238904,0,0
"FAM160A2",1163.41547543615,10.1841506844052,0.198069013822769,51.4171827680117,0,0
"CUTC",1163.10015610119,10.183759619211,0.198494713766058,51.3049412046981,0,0
"MTFMT",1163.05849543138,10.1837079429062,0.122629758506566,83.0443447571568,0,0
"PDCL",1162.48940910556,10.1830018572264,0.143301958535192,71.0597535533731,0,0
"LYAR",1162.10951670935,10.1825303187818,0.189145444843995,53.8343935651225,0,0
"ZNF844",1162.09037072147,10.1825065498952,0.387591362306452,26.2712421899751,2.22138356231207e-124,5.03326399251907e-124
"ICOSLG",1161.52235525454,10.1818012059242,0.234377470261612,43.4418939438132,0,0
"MARCHF5",1161.06440772144,10.1812322897019,0.207657093399727,49.0290609534039,0,0
"UBR3",1160.95199466212,10.1810926026926,0.188542919701332,53.9988063132805,0,0
"EXTL3",1160.78499116532,10.1808850553963,0.12150999046406,83.7864032127268,0,0
"TATDN1",1159.85662421483,10.1797307621542,0.354454076193073,28.7194631007974,3.48690403433508e-148,8.19849251564862e-148
"BTN3A1",1159.51617575652,10.1793072310116,0.307155610306507,33.1405544598512,1.54708597241295e-196,3.87601458508262e-196
"MEN1",1158.71829112171,10.1783141440157,0.10896351123225,93.4102988138953,0,0
"CNOT4",1158.38327564828,10.177896963196,0.140577337592493,72.4006951440475,0,0
"NFIL3",1158.35049155229,10.1778561320453,0.274101111569675,37.131757962456,4.1941766735128e-246,1.12368615467629e-245
"KLHL9",1157.91070226809,10.1773082820631,0.162215350839871,62.739489384759,0,0
"CTBP2",1156.77945023391,10.1758981133389,0.207416037021301,49.0603246473841,0,0
"ROBO1",1155.77603026181,10.1746461398223,0.244177746824243,41.6690147736761,0,0
"TRRAP",1155.26920318181,10.1740133552139,0.177623058310889,57.278674581802,0,0
"RPP25L",1153.6554519838,10.1719967010762,0.164596587766119,61.799559997744,0,0
"DOT1L",1153.50687141643,10.1718108828129,0.262254537736023,38.7860243358364,2.90196255068319e-268,8.00484998807721e-268
"PRR5L",1153.03404262444,10.1712193929687,0.192330103679484,52.8841777671942,0,0
